user_id,input_text,input_tokens,output_text,output_tokens,start_time,ack_time,first_token_time,end_time,response_time,tt_ack,ttft,tpot,error_code,error_text,max_queries,max_input_tokens,max_output_tokens,load_options_concurrency,load_options_duration,plugin,plugin_options_streaming,plugin_options_model_name,extra_metadata_replicas
6,<s>[INST] ...,97,  Sure! He...,189,1707860695.6941962,1707860695.9165637,1707860695.9802127,1707860705.8061104,10111.914157867432,222.367525100708,286.01646423339844,52.26541326401082,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
6,<s>[INST] ...,228,  The sent...,98,1707860705.80636,1707860706.0323634,1707860706.0950704,1707860710.5826619,4776.301860809326,226.00340843200684,288.710355758667,46.26382994897587,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
6,<s>[INST] ...,61,"  Ah, the ...",521,1707860710.5828967,1707860710.7402947,1707860710.783833,1707860733.4369729,22854.076147079468,157.39798545837402,200.93631744384766,43.563730441606964,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
6,<s>[INST] ...,200,  Based on...,243,1707860733.437426,1707860733.6287801,1707860733.6721559,1707860744.225651,10788.224935531616,191.35403633117676,234.72976684570312,43.60948416812361,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
6,<s>[INST] ...,70,  I apolog...,127,1707860744.2258697,1707860744.4010258,1707860744.4433029,1707860749.756309,5530.439376831055,175.1561164855957,217.43321418762207,42.16671557653518,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
6,<s>[INST] ...,76,"  Ah, the ...",680,1707860749.7565362,1707860749.9670498,1707860750.0239305,1707860783.975706,34219.1698551178,210.51359176635742,267.3943042755127,50.002614949694085,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
7,<s>[INST] ...,59,"  Sure, I ...",39,1707860631.7256398,1707860631.8907917,1707860631.9340143,1707860633.4848976,1759.2577934265137,165.15183448791504,208.3745002746582,40.8127182408383,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
7,<s>[INST] ...,71,  The ques...,17,1707860633.4851465,1707860633.6773,1707860633.735498,1707860634.5340397,1048.8932132720947,192.1534538269043,250.3514289855957,49.90886151790619,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
7,<s>[INST] ...,214,  Based on...,670,1707860634.534306,1707860634.7299192,1707860634.7742085,1707860665.3956134,30861.307382583618,195.61314582824707,239.90249633789062,45.77190565956013,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
7,<s>[INST] ...,95,"  Sure, I'...",467,1707860665.396045,1707860665.589032,1707860665.647786,1707860690.7630734,25367.02847480774,192.98696517944336,251.7409324645996,53.895466829062535,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
7,<s>[INST] ...,55,  As an AI...,659,1707860690.763543,1707860690.9243228,1707860690.967843,1707860722.6750953,31911.55242919922,160.7799530029297,204.3001651763916,48.187313471159314,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
7,<s>[INST] ...,127,  Title: T...,751,1707860722.675562,1707860722.8530197,1707860722.8965676,1707860757.2125113,34536.94939613342,177.4578094482422,221.00567817687988,45.754591623942055,,,1000,2048,1024,8,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
0,<s>[INST] ...,107,  Sure! Ba...,216,1707860485.0496855,1707860485.2283792,1707860485.2715874,1707860494.4174793,9367.793798446655,178.6937713623047,221.90189361572266,42.53903211549271,,,1000,2048,1024,2,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
0,<s>[INST] ...,145,"  Sure, I'...",170,1707860494.4177155,1707860494.6098223,1707860494.652192,1707860501.8203416,7402.626037597656,192.1067237854004,234.47656631469727,42.41508562889325,,,1000,2048,1024,2,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
0,<s>[INST] ...,59,"  Sure, I ...",39,1707860501.8205729,1707860501.9794688,1707860502.022635,1707860503.605753,1785.1800918579102,158.89596939086914,202.06212997436523,41.66099899693539,,,1000,2048,1024,2,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
0,<s>[INST] ...,132,"  Sure, I'...",173,1707860503.6059835,1707860503.7977889,1707860503.8405154,1707860511.1683948,7562.411308288574,191.80536270141602,234.53187942504883,42.60395016781119,,,1000,2048,1024,2,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
0,<s>[INST] ...,112,"  Sure, I'...",643,1707860511.168629,1707860511.3454103,1707860511.403391,1707860540.1778996,29009.270668029785,176.78141593933105,234.76195335388184,44.820107032205456,,,1000,2048,1024,2,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
0,<s>[INST] ...,145,  Based on...,454,1707860540.1783736,1707860540.3821456,1707860540.4266047,1707860560.2149112,20036.537647247314,203.77206802368164,248.2311725616455,43.68279574985799,,,1000,2048,1024,2,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
0,<s>[INST] ...,118,  Hello! I...,493,1707860560.2153437,1707860560.3934832,1707860560.4374268,1707860581.9860075,21770.663738250732,178.13944816589355,222.08309173583984,43.797928143322956,,,1000,2048,1024,2,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
0,<s>[INST] ...,213,"  Sure, I'...",246,1707860581.9864714,1707860582.1746938,1707860582.2180374,1707860592.8982234,10911.751985549927,188.22240829467773,231.5659523010254,43.59259605407715,,,1000,2048,1024,2,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
0,<s>[INST] ...,202,  I cannot...,159,1707860592.8984556,1707860593.0913668,1707860593.1345546,1707860599.956374,7057.918310165405,192.91114807128906,236.0990047454834,43.17607155329065,,,1000,2048,1024,2,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
0,<s>[INST] ...,151,"  No, the ...",296,1707860599.956811,1707860600.1598737,1707860600.2039,1707860613.0378804,13081.069469451904,203.0627727508545,247.08914756774902,43.50501804028527,,,1000,2048,1024,2,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
1,<s>[INST] ...,101,  Certainl...,95,1707860485.0367422,1707860485.2173514,1707860485.260797,1707860489.2075257,4170.783519744873,180.60922622680664,224.05481338500977,41.98647559957301,,,1000,2048,1024,2,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
1,<s>[INST] ...,54,"  ""An Even...",454,1707860489.2077534,1707860489.3746643,1707860489.423307,1707860509.0088036,19801.050186157227,166.91088676452637,215.55352210998535,43.23509197361422,,,1000,2048,1024,2,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
1,<s>[INST] ...,132,"  Ooh, let...",110,1707860509.0092852,1707860509.208522,1707860509.252702,1707860514.455159,5445.873737335205,199.23686981201172,243.41678619384766,47.72896285450786,,,1000,2048,1024,2,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
1,<s>[INST] ...,71,  The ques...,17,1707860514.455391,1707860514.64365,1707860514.6864212,1707860515.3272512,871.8602657318115,188.25912475585938,231.03022575378418,40.05187749862671,,,1000,2048,1024,2,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
1,<s>[INST] ...,214,  Based on...,670,1707860515.3274822,1707860515.5266964,1707860515.5700045,1707860545.6619627,30334.48052406311,199.21422004699707,242.5222396850586,44.980505656768386,,,1000,2048,1024,2,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
1,<s>[INST] ...,107,"  Ooh, you...",37,1707860545.6624408,1707860545.8434083,1707860545.8872304,1707860547.3632479,1700.8070945739746,180.9675693511963,224.78961944580078,41.00048542022705,,,1000,2048,1024,2,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
1,<s>[INST] ...,167,"  Sure, I'...",482,1707860547.3634772,1707860547.5642035,1707860547.6083221,1707860568.804062,21440.584659576416,200.72627067565918,244.84491348266602,44.0659869981159,,,1000,2048,1024,2,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
1,<s>[INST] ...,131,  The corr...,414,1707860568.8045416,1707860569.000495,1707860569.043041,1707860586.9829266,18178.385019302368,195.953369140625,238.49940299987793,43.43797970049029,,,1000,2048,1024,2,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
1,<s>[INST] ...,61,  Certainl...,304,1707860586.983394,1707860587.1441574,1707860587.1870492,1707860600.1927474,13209.35344696045,160.76350212097168,203.65524291992188,42.92309638297204,,,1000,2048,1024,2,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
1,<s>[INST] ...,106,  As an AI...,241,1707860600.1930008,1707860600.3733532,1707860600.4173832,1707860610.6916823,10498.681545257568,180.35244941711426,224.3824005126953,42.8095797697703,,,1000,2048,1024,2,120,hf_tgi_plugin,True,Llama-2-13b-chat-hf,1
